iteration,candidate_group,exclude_candidates_from_null,null_statistic,observed_statistic,observed_minus_null_statistic
8299,All candidates,FALSE,0.0485,0.067,0.018500000000000003
8300,All candidates,FALSE,0.055,0.067,0.012000000000000004
8301,All candidates,FALSE,0.058499999999999996,0.067,0.008500000000000008
8302,All candidates,FALSE,0.0455,0.067,0.021500000000000005
8303,All candidates,FALSE,0.045,0.067,0.022000000000000006
8304,All candidates,FALSE,0.0495,0.067,0.0175
8305,All candidates,FALSE,0.042,0.067,0.025
8306,All candidates,FALSE,0.0445,0.067,0.022500000000000006
8307,All candidates,FALSE,0.0485,0.067,0.018500000000000003
8308,All candidates,FALSE,0.0555,0.067,0.011500000000000003
8309,All candidates,FALSE,0.048,0.067,0.019000000000000003
8310,All candidates,FALSE,0.0525,0.067,0.014500000000000006
8311,All candidates,FALSE,0.062,0.067,0.0050000000000000044
8312,All candidates,FALSE,0.044625,0.067,0.022375000000000006
8313,All candidates,FALSE,0.0525,0.067,0.014500000000000006
8314,All candidates,FALSE,0.052,0.067,0.015000000000000006
8315,All candidates,FALSE,0.052750000000000005,0.067,0.014249999999999999
8316,All candidates,FALSE,0.0645,0.067,0.0025000000000000022
8317,All candidates,FALSE,0.040999999999999995,0.067,0.02600000000000001
8318,All candidates,FALSE,0.041,0.067,0.026000000000000002
8319,All candidates,FALSE,0.055249999999999994,0.067,0.01175000000000001
8320,All candidates,FALSE,0.051500000000000004,0.067,0.0155
8321,All candidates,FALSE,0.0505,0.067,0.0165
8322,All candidates,FALSE,0.052,0.067,0.015000000000000006
8323,All candidates,FALSE,0.053,0.067,0.014000000000000005
8324,All candidates,FALSE,0.05,0.067,0.017
8325,All candidates,FALSE,0.06225,0.067,0.004750000000000004
8326,All candidates,FALSE,0.053250000000000006,0.067,0.013749999999999998
8327,All candidates,FALSE,0.05925,0.067,0.007750000000000007
8328,All candidates,FALSE,0.051000000000000004,0.067,0.016
8329,All candidates,FALSE,0.0455,0.067,0.021500000000000005
8330,All candidates,FALSE,0.044,0.067,0.023000000000000007
8331,All candidates,FALSE,0.04525,0.067,0.021750000000000005
8332,All candidates,FALSE,0.04325,0.067,0.023750000000000007
8333,All candidates,FALSE,0.0465,0.067,0.020500000000000004
8334,All candidates,FALSE,0.042,0.067,0.025
8335,All candidates,FALSE,0.04,0.067,0.027000000000000003
8336,All candidates,FALSE,0.05025,0.067,0.01675
8337,All candidates,FALSE,0.04875,0.067,0.018250000000000002
8338,All candidates,FALSE,0.05625,0.067,0.010750000000000003
8339,All candidates,FALSE,0.046,0.067,0.021000000000000005
8340,All candidates,FALSE,0.053,0.067,0.014000000000000005
8341,All candidates,FALSE,0.044,0.067,0.023000000000000007
8342,All candidates,FALSE,0.0575,0.067,0.0095000000000000015
8343,All candidates,FALSE,0.0535,0.067,0.013500000000000005
8344,All candidates,FALSE,0.045,0.067,0.022000000000000006
8345,All candidates,FALSE,0.05425,0.067,0.012750000000000004
8346,All candidates,FALSE,0.057249999999999995,0.067,0.009750000000000009
8347,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8348,All candidates,FALSE,0.051750000000000004,0.067,0.01525
8349,All candidates,FALSE,0.052250000000000005,0.067,0.01475
8350,All candidates,FALSE,0.04325,0.067,0.023750000000000007
8351,All candidates,FALSE,0.055,0.067,0.012000000000000004
8352,All candidates,FALSE,0.0525,0.067,0.014500000000000006
8353,All candidates,FALSE,0.053875,0.067,0.013125000000000005
8354,All candidates,FALSE,0.045,0.067,0.022000000000000006
8355,All candidates,FALSE,0.04575,0.067,0.021250000000000005
8356,All candidates,FALSE,0.0405,0.067,0.026500000000000003
8357,All candidates,FALSE,0.0485,0.067,0.018500000000000003
8358,All candidates,FALSE,0.046,0.067,0.021000000000000005
8359,All candidates,FALSE,0.041999999999999996,0.067,0.02500000000000001
8360,All candidates,FALSE,0.0605,0.067,0.006500000000000006
8361,All candidates,FALSE,0.0505,0.067,0.0165
8362,All candidates,FALSE,0.052000000000000005,0.067,0.015
8363,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8364,All candidates,FALSE,0.052000000000000005,0.067,0.015
8365,All candidates,FALSE,0.042499999999999996,0.067,0.024500000000000008
8366,All candidates,FALSE,0.0495,0.067,0.0175
8367,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8368,All candidates,FALSE,0.0535,0.067,0.013500000000000005
8369,All candidates,FALSE,0.051000000000000004,0.067,0.016
8370,All candidates,FALSE,0.05,0.067,0.017
8371,All candidates,FALSE,0.043,0.067,0.024000000000000007
8372,All candidates,FALSE,0.0545,0.067,0.012500000000000004
8373,All candidates,FALSE,0.0435,0.067,0.023500000000000007
8374,All candidates,FALSE,0.056,0.067,0.011000000000000003
8375,All candidates,FALSE,0.0455,0.067,0.021500000000000005
8376,All candidates,FALSE,0.05575,0.067,0.011250000000000003
8377,All candidates,FALSE,0.05,0.067,0.017
8378,All candidates,FALSE,0.05475,0.067,0.012250000000000004
8379,All candidates,FALSE,0.048,0.067,0.019000000000000003
8380,All candidates,FALSE,0.054,0.067,0.013000000000000005
8381,All candidates,FALSE,0.0455,0.067,0.021500000000000005
8382,All candidates,FALSE,0.048,0.067,0.019000000000000003
8383,All candidates,FALSE,0.0495,0.067,0.0175
8384,All candidates,FALSE,0.05,0.067,0.017
8385,All candidates,FALSE,0.053250000000000006,0.067,0.013749999999999998
8386,All candidates,FALSE,0.055749999999999994,0.067,0.01125000000000001
8387,All candidates,FALSE,0.052,0.067,0.015000000000000006
8388,All candidates,FALSE,0.056,0.067,0.011000000000000003
8389,All candidates,FALSE,0.0525,0.067,0.014500000000000006
8390,All candidates,FALSE,0.0535,0.067,0.013500000000000005
8391,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8392,All candidates,FALSE,0.0515,0.067,0.015500000000000007
8393,All candidates,FALSE,0.05575,0.067,0.011250000000000003
8394,All candidates,FALSE,0.056,0.067,0.011000000000000003
8395,All candidates,FALSE,0.0565,0.067,0.010500000000000002
8396,All candidates,FALSE,0.052000000000000005,0.067,0.015
8397,All candidates,FALSE,0.05,0.067,0.017
8398,All candidates,FALSE,0.056,0.067,0.011000000000000003
8399,All candidates,FALSE,0.0525,0.067,0.014500000000000006
8400,All candidates,FALSE,0.053500000000000006,0.067,0.013499999999999998
8401,All candidates,FALSE,0.0525,0.067,0.014500000000000006
8402,All candidates,FALSE,0.0565,0.067,0.010500000000000002
8403,All candidates,FALSE,0.051000000000000004,0.067,0.016
8404,All candidates,FALSE,0.057249999999999995,0.067,0.009750000000000009
8405,All candidates,FALSE,0.039999999999999994,0.067,0.02700000000000001
8406,All candidates,FALSE,0.0495,0.067,0.0175
8407,All candidates,FALSE,0.051500000000000004,0.067,0.0155
8408,All candidates,FALSE,0.05,0.067,0.017
8409,All candidates,FALSE,0.05875,0.067,0.008250000000000007
8410,All candidates,FALSE,0.0485,0.067,0.018500000000000003
8411,All candidates,FALSE,0.046,0.067,0.021000000000000005
8412,All candidates,FALSE,0.046,0.067,0.021000000000000005
8413,All candidates,FALSE,0.06,0.067,0.007000000000000006
8414,All candidates,FALSE,0.0525,0.067,0.014500000000000006
8415,All candidates,FALSE,0.0505,0.067,0.0165
8416,All candidates,FALSE,0.051,0.067,0.016000000000000007
8417,All candidates,FALSE,0.048,0.067,0.019000000000000003
8418,All candidates,FALSE,0.053,0.067,0.014000000000000005
8419,All candidates,FALSE,0.045,0.067,0.022000000000000006
8420,All candidates,FALSE,0.048125,0.067,0.018875000000000003
8421,All candidates,FALSE,0.0505,0.067,0.0165
8422,All candidates,FALSE,0.056,0.067,0.011000000000000003
8423,All candidates,FALSE,0.056,0.067,0.011000000000000003
8424,All candidates,FALSE,0.0515,0.067,0.015500000000000007
8425,All candidates,FALSE,0.05,0.067,0.017
8426,All candidates,FALSE,0.049,0.067,0.018000000000000002
8427,All candidates,FALSE,0.05025,0.067,0.01675
8428,All candidates,FALSE,0.057749999999999996,0.067,0.009250000000000008
8429,All candidates,FALSE,0.05,0.067,0.017
8430,All candidates,FALSE,0.05,0.067,0.017
8431,All candidates,FALSE,0.051750000000000004,0.067,0.01525
8432,All candidates,FALSE,0.0605,0.067,0.006500000000000006
8433,All candidates,FALSE,0.0505,0.067,0.0165
8434,All candidates,FALSE,0.0555,0.067,0.011500000000000003
8435,All candidates,FALSE,0.043,0.067,0.024000000000000007
8436,All candidates,FALSE,0.051000000000000004,0.067,0.016
8437,All candidates,FALSE,0.048,0.067,0.019000000000000003
8438,All candidates,FALSE,0.051250000000000004,0.067,0.01575
8439,All candidates,FALSE,0.05,0.067,0.017
8440,All candidates,FALSE,0.0505,0.067,0.0165
8441,All candidates,FALSE,0.0455,0.067,0.021500000000000005
8442,All candidates,FALSE,0.048875,0.067,0.018125000000000002
8443,All candidates,FALSE,0.054,0.067,0.013000000000000005
8444,All candidates,FALSE,0.0525,0.067,0.014500000000000006
8445,All candidates,FALSE,0.053000000000000005,0.067,0.013999999999999999
8446,All candidates,FALSE,0.044,0.067,0.023000000000000007
8447,All candidates,FALSE,0.05675,0.067,0.010250000000000002
8448,All candidates,FALSE,0.065,0.067,0.0020000000000000018
8449,All candidates,FALSE,0.05625,0.067,0.010750000000000003
8450,All candidates,FALSE,0.047,0.067,0.020000000000000004
8451,All candidates,FALSE,0.048,0.067,0.019000000000000003
8452,All candidates,FALSE,0.051750000000000004,0.067,0.01525
8453,All candidates,FALSE,0.04775,0.067,0.019250000000000003
8454,All candidates,FALSE,0.058,0.067,0.009000000000000001
8455,All candidates,FALSE,0.0455,0.067,0.021500000000000005
8456,All candidates,FALSE,0.04425,0.067,0.022750000000000006
8457,All candidates,FALSE,0.054,0.067,0.013000000000000005
8458,All candidates,FALSE,0.055999999999999994,0.067,0.01100000000000001
8459,All candidates,FALSE,0.0485,0.067,0.018500000000000003
8460,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8461,All candidates,FALSE,0.0555,0.067,0.011500000000000003
8462,All candidates,FALSE,0.051250000000000004,0.067,0.01575
8463,All candidates,FALSE,0.054,0.067,0.013000000000000005
8464,All candidates,FALSE,0.05025,0.067,0.01675
8465,All candidates,FALSE,0.053,0.067,0.014000000000000005
8466,All candidates,FALSE,0.045,0.067,0.022000000000000006
8467,All candidates,FALSE,0.048,0.067,0.019000000000000003
8468,All candidates,FALSE,0.0495,0.067,0.0175
8469,All candidates,FALSE,0.0435,0.067,0.023500000000000007
8470,All candidates,FALSE,0.056,0.067,0.011000000000000003
8471,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8472,All candidates,FALSE,0.05,0.067,0.017
8473,All candidates,FALSE,0.0545,0.067,0.012500000000000004
8474,All candidates,FALSE,0.051000000000000004,0.067,0.016
8475,All candidates,FALSE,0.051000000000000004,0.067,0.016
8476,All candidates,FALSE,0.0555,0.067,0.011500000000000003
8477,All candidates,FALSE,0.05525,0.067,0.011750000000000003
8478,All candidates,FALSE,0.057999999999999996,0.067,0.009000000000000008
8479,All candidates,FALSE,0.054,0.067,0.013000000000000005
8480,All candidates,FALSE,0.051500000000000004,0.067,0.0155
8481,All candidates,FALSE,0.056,0.067,0.011000000000000003
8482,All candidates,FALSE,0.053,0.067,0.014000000000000005
8483,All candidates,FALSE,0.048,0.067,0.019000000000000003
8484,All candidates,FALSE,0.05475,0.067,0.012250000000000004
8485,All candidates,FALSE,0.053,0.067,0.014000000000000005
8486,All candidates,FALSE,0.0505,0.067,0.0165
8487,All candidates,FALSE,0.058499999999999996,0.067,0.008500000000000008
8488,All candidates,FALSE,0.0385,0.067,0.028500000000000004
8489,All candidates,FALSE,0.042499999999999996,0.067,0.024500000000000008
8490,All candidates,FALSE,0.054,0.067,0.013000000000000005
8491,All candidates,FALSE,0.049,0.067,0.018000000000000002
8492,All candidates,FALSE,0.042749999999999996,0.067,0.024250000000000008
8493,All candidates,FALSE,0.0535,0.067,0.013500000000000005
8494,All candidates,FALSE,0.0465,0.067,0.020500000000000004
8495,All candidates,FALSE,0.046,0.067,0.021000000000000005
8496,All candidates,FALSE,0.05275,0.067,0.014250000000000006
8497,All candidates,FALSE,0.056,0.067,0.011000000000000003
8498,All candidates,FALSE,0.058,0.067,0.009000000000000001
8499,All candidates,FALSE,0.0435,0.067,0.023500000000000007
8500,All candidates,FALSE,0.046,0.067,0.021000000000000005
8501,All candidates,FALSE,0.042499999999999996,0.067,0.024500000000000008
8502,All candidates,FALSE,0.06,0.067,0.007000000000000006
8503,All candidates,FALSE,0.05499999999999999,0.067,0.01200000000000001
8504,All candidates,FALSE,0.047,0.067,0.020000000000000004
8505,All candidates,FALSE,0.05575,0.067,0.011250000000000003
8506,All candidates,FALSE,0.0495,0.067,0.0175
8507,All candidates,FALSE,0.051500000000000004,0.067,0.0155
8508,All candidates,FALSE,0.0545,0.067,0.012500000000000004
8509,All candidates,FALSE,0.056749999999999995,0.067,0.010250000000000009
8510,All candidates,FALSE,0.05875,0.067,0.008250000000000007
8511,All candidates,FALSE,0.0495,0.067,0.0175
8512,All candidates,FALSE,0.0455,0.067,0.021500000000000005
8513,All candidates,FALSE,0.0485,0.067,0.018500000000000003
8514,All candidates,FALSE,0.0455,0.067,0.021500000000000005
8515,All candidates,FALSE,0.051000000000000004,0.067,0.016
8516,All candidates,FALSE,0.0535,0.067,0.013500000000000005
8517,All candidates,FALSE,0.044,0.067,0.023000000000000007
8518,All candidates,FALSE,0.046,0.067,0.021000000000000005
8519,All candidates,FALSE,0.061,0.067,0.006000000000000005
8520,All candidates,FALSE,0.0495,0.067,0.0175
8521,All candidates,FALSE,0.0535,0.067,0.013500000000000005
8522,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8523,All candidates,FALSE,0.051750000000000004,0.067,0.01525
8524,All candidates,FALSE,0.058499999999999996,0.067,0.008500000000000008
8525,All candidates,FALSE,0.0545,0.067,0.012500000000000004
8526,All candidates,FALSE,0.055999999999999994,0.067,0.01100000000000001
8527,All candidates,FALSE,0.04975,0.067,0.01725
8528,All candidates,FALSE,0.051,0.067,0.016000000000000007
8529,All candidates,FALSE,0.064,0.067,0.0030000000000000027
8530,All candidates,FALSE,0.054,0.067,0.013000000000000005
8531,All candidates,FALSE,0.051000000000000004,0.067,0.016
8532,All candidates,FALSE,0.046,0.067,0.021000000000000005
8533,All candidates,FALSE,0.055749999999999994,0.067,0.01125000000000001
8534,All candidates,FALSE,0.0455,0.067,0.021500000000000005
8535,All candidates,FALSE,0.05,0.067,0.017
8536,All candidates,FALSE,0.055,0.067,0.012000000000000004
8537,All candidates,FALSE,0.041,0.067,0.026000000000000002
8538,All candidates,FALSE,0.046,0.067,0.021000000000000005
8539,All candidates,FALSE,0.051500000000000004,0.067,0.0155
8540,All candidates,FALSE,0.046,0.067,0.021000000000000005
8541,All candidates,FALSE,0.0525,0.067,0.014500000000000006
8542,All candidates,FALSE,0.059,0.067,0.008000000000000007
8543,All candidates,FALSE,0.051000000000000004,0.067,0.016
8544,All candidates,FALSE,0.058499999999999996,0.067,0.008500000000000008
8545,All candidates,FALSE,0.054,0.067,0.013000000000000005
8546,All candidates,FALSE,0.051000000000000004,0.067,0.016
8547,All candidates,FALSE,0.04975,0.067,0.01725
8548,All candidates,FALSE,0.052,0.067,0.015000000000000006
8549,All candidates,FALSE,0.05625,0.067,0.010750000000000003
8550,All candidates,FALSE,0.05375,0.067,0.013250000000000005
8551,All candidates,FALSE,0.05875,0.067,0.008250000000000007
8552,All candidates,FALSE,0.053500000000000006,0.067,0.013499999999999998
8553,All candidates,FALSE,0.057749999999999996,0.067,0.009250000000000008
8554,All candidates,FALSE,0.0505,0.067,0.0165
8555,All candidates,FALSE,0.057749999999999996,0.067,0.009250000000000008
8556,All candidates,FALSE,0.0455,0.067,0.021500000000000005
8557,All candidates,FALSE,0.051000000000000004,0.067,0.016
8558,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8559,All candidates,FALSE,0.051625000000000004,0.067,0.015375
8560,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8561,All candidates,FALSE,0.058499999999999996,0.067,0.008500000000000008
8562,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8563,All candidates,FALSE,0.056749999999999995,0.067,0.010250000000000009
8564,All candidates,FALSE,0.0455,0.067,0.021500000000000005
8565,All candidates,FALSE,0.057749999999999996,0.067,0.009250000000000008
8566,All candidates,FALSE,0.0405,0.067,0.026500000000000003
8567,All candidates,FALSE,0.056,0.067,0.011000000000000003
8568,All candidates,FALSE,0.0545,0.067,0.012500000000000004
8569,All candidates,FALSE,0.0555,0.067,0.011500000000000003
8570,All candidates,FALSE,0.050375,0.067,0.016625
8571,All candidates,FALSE,0.0485,0.067,0.018500000000000003
8572,All candidates,FALSE,0.056,0.067,0.011000000000000003
8573,All candidates,FALSE,0.0565,0.067,0.010500000000000002
8574,All candidates,FALSE,0.055,0.067,0.012000000000000004
8575,All candidates,FALSE,0.055,0.067,0.012000000000000004
8576,All candidates,FALSE,0.047,0.067,0.020000000000000004
8577,All candidates,FALSE,0.0545,0.067,0.012500000000000004
8578,All candidates,FALSE,0.054,0.067,0.013000000000000005
8579,All candidates,FALSE,0.041999999999999996,0.067,0.02500000000000001
8580,All candidates,FALSE,0.057,0.067,0.010000000000000002
8581,All candidates,FALSE,0.0455,0.067,0.021500000000000005
8582,All candidates,FALSE,0.05575,0.067,0.011250000000000003
8583,All candidates,FALSE,0.057,0.067,0.010000000000000002
8584,All candidates,FALSE,0.0385,0.067,0.028500000000000004
8585,All candidates,FALSE,0.053,0.067,0.014000000000000005
8586,All candidates,FALSE,0.0535,0.067,0.013500000000000005
8587,All candidates,FALSE,0.053,0.067,0.014000000000000005
8588,All candidates,FALSE,0.05975,0.067,0.0072500000000000064
8589,All candidates,FALSE,0.04875,0.067,0.018250000000000002
8590,All candidates,FALSE,0.047,0.067,0.020000000000000004
8591,All candidates,FALSE,0.0515,0.067,0.015500000000000007
8592,All candidates,FALSE,0.055,0.067,0.012000000000000004
8593,All candidates,FALSE,0.04775,0.067,0.019250000000000003
8594,All candidates,FALSE,0.0385,0.067,0.028500000000000004
8595,All candidates,FALSE,0.045,0.067,0.022000000000000006
8596,All candidates,FALSE,0.0545,0.067,0.012500000000000004
8597,All candidates,FALSE,0.0505,0.067,0.0165
8598,All candidates,FALSE,0.05,0.067,0.017
8599,All candidates,FALSE,0.0465,0.067,0.020500000000000004
8600,All candidates,FALSE,0.0565,0.067,0.010500000000000002
8601,All candidates,FALSE,0.04825,0.067,0.018750000000000003
8602,All candidates,FALSE,0.052250000000000005,0.067,0.01475
8603,All candidates,FALSE,0.0505,0.067,0.0165
8604,All candidates,FALSE,0.055499999999999994,0.067,0.01150000000000001
8605,All candidates,FALSE,0.057,0.067,0.010000000000000002
8606,All candidates,FALSE,0.057749999999999996,0.067,0.009250000000000008
8607,All candidates,FALSE,0.03975,0.067,0.027250000000000003
8608,All candidates,FALSE,0.054,0.067,0.013000000000000005
8609,All candidates,FALSE,0.0515,0.067,0.015500000000000007
8610,All candidates,FALSE,0.0495,0.067,0.0175
8611,All candidates,FALSE,0.056749999999999995,0.067,0.010250000000000009
8612,All candidates,FALSE,0.0545,0.067,0.012500000000000004
8613,All candidates,FALSE,0.05875,0.067,0.008250000000000007
8614,All candidates,FALSE,0.043,0.067,0.024000000000000007
8615,All candidates,FALSE,0.05,0.067,0.017
8616,All candidates,FALSE,0.054,0.067,0.013000000000000005
8617,All candidates,FALSE,0.05424999999999999,0.067,0.012750000000000011
8618,All candidates,FALSE,0.0495,0.067,0.0175
8619,All candidates,FALSE,0.056,0.067,0.011000000000000003
8620,All candidates,FALSE,0.048,0.067,0.019000000000000003
8621,All candidates,FALSE,0.0505,0.067,0.0165
8622,All candidates,FALSE,0.04875,0.067,0.018250000000000002
8623,All candidates,FALSE,0.0535,0.067,0.013500000000000005
8624,All candidates,FALSE,0.0615,0.067,0.005500000000000005
8625,All candidates,FALSE,0.05925,0.067,0.007750000000000007
8626,All candidates,FALSE,0.0445,0.067,0.022500000000000006
8627,All candidates,FALSE,0.039,0.067,0.028000000000000004
8628,All candidates,FALSE,0.0505,0.067,0.0165
8629,All candidates,FALSE,0.052,0.067,0.015000000000000006
8630,All candidates,FALSE,0.05375,0.067,0.013250000000000005
8631,All candidates,FALSE,0.049,0.067,0.018000000000000002
8632,All candidates,FALSE,0.05,0.067,0.017
8633,All candidates,FALSE,0.05675,0.067,0.010250000000000002
8634,All candidates,FALSE,0.0495,0.067,0.0175
8635,All candidates,FALSE,0.0645,0.067,0.0025000000000000022
8636,All candidates,FALSE,0.046,0.067,0.021000000000000005
8637,All candidates,FALSE,0.047,0.067,0.020000000000000004
8638,All candidates,FALSE,0.051500000000000004,0.067,0.0155
8639,All candidates,FALSE,0.0555,0.067,0.011500000000000003
8640,All candidates,FALSE,0.061,0.067,0.006000000000000005
8641,All candidates,FALSE,0.05525,0.067,0.011750000000000003
8642,All candidates,FALSE,0.0455,0.067,0.021500000000000005
8643,All candidates,FALSE,0.05,0.067,0.017
8644,All candidates,FALSE,0.04925,0.067,0.017750000000000002
8645,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8646,All candidates,FALSE,0.0465,0.067,0.020500000000000004
8647,All candidates,FALSE,0.0435,0.067,0.023500000000000007
8648,All candidates,FALSE,0.052,0.067,0.015000000000000006
8649,All candidates,FALSE,0.0485,0.067,0.018500000000000003
8650,All candidates,FALSE,0.0505,0.067,0.0165
8651,All candidates,FALSE,0.051500000000000004,0.067,0.0155
8652,All candidates,FALSE,0.058,0.067,0.009000000000000001
8653,All candidates,FALSE,0.0635,0.067,0.003500000000000003
8654,All candidates,FALSE,0.051000000000000004,0.067,0.016
8655,All candidates,FALSE,0.058499999999999996,0.067,0.008500000000000008
8656,All candidates,FALSE,0.053250000000000006,0.067,0.013749999999999998
8657,All candidates,FALSE,0.0495,0.067,0.0175
8658,All candidates,FALSE,0.0605,0.067,0.006500000000000006
8659,All candidates,FALSE,0.051750000000000004,0.067,0.01525
8660,All candidates,FALSE,0.05225,0.067,0.014750000000000006
8661,All candidates,FALSE,0.0545,0.067,0.012500000000000004
8662,All candidates,FALSE,0.052,0.067,0.015000000000000006
8663,All candidates,FALSE,0.0505,0.067,0.0165
8664,All candidates,FALSE,0.05875,0.067,0.008250000000000007
8665,All candidates,FALSE,0.041,0.067,0.026000000000000002
8666,All candidates,FALSE,0.056,0.067,0.011000000000000003
8667,All candidates,FALSE,0.051000000000000004,0.067,0.016
8668,All candidates,FALSE,0.05475,0.067,0.012250000000000004
8669,All candidates,FALSE,0.052,0.067,0.015000000000000006
8670,All candidates,FALSE,0.055,0.067,0.012000000000000004
8671,All candidates,FALSE,0.048875,0.067,0.018125000000000002
8672,All candidates,FALSE,0.054,0.067,0.013000000000000005
8673,All candidates,FALSE,0.051750000000000004,0.067,0.01525
8674,All candidates,FALSE,0.047875,0.067,0.019125000000000003
8675,All candidates,FALSE,0.0555,0.067,0.011500000000000003
8676,All candidates,FALSE,0.05425,0.067,0.012750000000000004
8677,All candidates,FALSE,0.045,0.067,0.022000000000000006
8678,All candidates,FALSE,0.051,0.067,0.016000000000000007
8679,All candidates,FALSE,0.056249999999999994,0.067,0.01075000000000001
8680,All candidates,FALSE,0.058499999999999996,0.067,0.008500000000000008
8681,All candidates,FALSE,0.049,0.067,0.018000000000000002
8682,All candidates,FALSE,0.0515,0.067,0.015500000000000007
8683,All candidates,FALSE,0.054,0.067,0.013000000000000005
8684,All candidates,FALSE,0.051000000000000004,0.067,0.016
8685,All candidates,FALSE,0.0445,0.067,0.022500000000000006
8686,All candidates,FALSE,0.056249999999999994,0.067,0.01075000000000001
8687,All candidates,FALSE,0.056749999999999995,0.067,0.010250000000000009
8688,All candidates,FALSE,0.061,0.067,0.006000000000000005
8689,All candidates,FALSE,0.052125000000000005,0.067,0.014875
8690,All candidates,FALSE,0.052250000000000005,0.067,0.01475
8691,All candidates,FALSE,0.040499999999999994,0.067,0.02650000000000001
8692,All candidates,FALSE,0.0395,0.067,0.027500000000000004
8693,All candidates,FALSE,0.053500000000000006,0.067,0.013499999999999998
8694,All candidates,FALSE,0.05075,0.067,0.01625
8695,All candidates,FALSE,0.0495,0.067,0.0175
8696,All candidates,FALSE,0.05,0.067,0.017
8697,All candidates,FALSE,0.038,0.067,0.029000000000000005
8698,All candidates,FALSE,0.0525,0.067,0.014500000000000006
8699,All candidates,FALSE,0.04825,0.067,0.018750000000000003
8700,All candidates,FALSE,0.062,0.067,0.0050000000000000044
8701,All candidates,FALSE,0.0545,0.067,0.012500000000000004
8702,All candidates,FALSE,0.042499999999999996,0.067,0.024500000000000008
8703,All candidates,FALSE,0.051000000000000004,0.067,0.016
8704,All candidates,FALSE,0.0435,0.067,0.023500000000000007
8705,All candidates,FALSE,0.045,0.067,0.022000000000000006
8706,All candidates,FALSE,0.043,0.067,0.024000000000000007
8707,All candidates,FALSE,0.057,0.067,0.010000000000000002
8708,All candidates,FALSE,0.06,0.067,0.007000000000000006
8709,All candidates,FALSE,0.04925,0.067,0.017750000000000002
8710,All candidates,FALSE,0.061,0.067,0.006000000000000005
8711,All candidates,FALSE,0.046,0.067,0.021000000000000005
8712,All candidates,FALSE,0.055999999999999994,0.067,0.01100000000000001
8713,All candidates,FALSE,0.04825,0.067,0.018750000000000003
8714,All candidates,FALSE,0.058,0.067,0.009000000000000001
8715,All candidates,FALSE,0.052500000000000005,0.067,0.014499999999999999
8716,All candidates,FALSE,0.0465,0.067,0.020500000000000004
8717,All candidates,FALSE,0.04975,0.067,0.01725
8718,All candidates,FALSE,0.058166666666666665,0.067,0.008833333333333339
8719,All candidates,FALSE,0.056249999999999994,0.067,0.01075000000000001
8720,All candidates,FALSE,0.049,0.067,0.018000000000000002
8721,All candidates,FALSE,0.058499999999999996,0.067,0.008500000000000008
8722,All candidates,FALSE,0.0565,0.067,0.010500000000000002
8723,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8724,All candidates,FALSE,0.048,0.067,0.019000000000000003
8725,All candidates,FALSE,0.057249999999999995,0.067,0.009750000000000009
8726,All candidates,FALSE,0.041,0.067,0.026000000000000002
8727,All candidates,FALSE,0.0555,0.067,0.011500000000000003
8728,All candidates,FALSE,0.05875,0.067,0.008250000000000007
8729,All candidates,FALSE,0.0545,0.067,0.012500000000000004
8730,All candidates,FALSE,0.049375,0.067,0.017625000000000002
8731,All candidates,FALSE,0.053,0.067,0.014000000000000005
8732,All candidates,FALSE,0.052,0.067,0.015000000000000006
8733,All candidates,FALSE,0.05275,0.067,0.014250000000000006
8734,All candidates,FALSE,0.0505,0.067,0.0165
8735,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8736,All candidates,FALSE,0.052250000000000005,0.067,0.01475
8737,All candidates,FALSE,0.0475,0.067,0.019500000000000003
8738,All candidates,FALSE,0.0535,0.067,0.013500000000000005
8739,All candidates,FALSE,0.056,0.067,0.011000000000000003
8740,All candidates,FALSE,0.051250000000000004,0.067,0.01575
8741,All candidates,FALSE,0.0495,0.067,0.0175
8742,All candidates,FALSE,0.04725,0.067,0.019750000000000004
8743,All candidates,FALSE,0.04,0.067,0.027000000000000003
8744,All candidates,FALSE,0.05375,0.067,0.013250000000000005
8745,All candidates,FALSE,0.051,0.067,0.016000000000000007
8746,All candidates,FALSE,0.058875,0.067,0.008125000000000007
8747,All candidates,FALSE,0.045,0.067,0.022000000000000006
8748,All candidates,FALSE,0.0485,0.067,0.018500000000000003
8749,All candidates,FALSE,0.05,0.067,0.017
8750,All candidates,FALSE,0.056,0.067,0.011000000000000003
8751,All candidates,FALSE,0.042,0.067,0.025
8752,All candidates,FALSE,0.0545,0.067,0.012500000000000004
8753,All candidates,FALSE,0.0605,0.067,0.006500000000000006
8754,All candidates,FALSE,0.055,0.067,0.012000000000000004
