gene_symbol,gene_rank,gene_family,human_symbols,gene_length_kb,n_mutated_biopsies,n_recurrent_mutations,n_nonsynonymous_mutations,known_cscc_gene,ncbi_gene,ensembl_gene,db_gene_symbol,db_ncbi_gene,db_ensembl_gene,source_gene,gs_id,gs_name,gs_collection,gs_subcollection,gs_collection_name,gs_description,gs_source_species,gs_pmid,gs_geoid,gs_exact_source,gs_url,db_version,db_target_species,ortholog_sources,num_ortholog_sources,annotation_database,annotation_source,has_msigdb_annotation
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM7868,GOBP_FAT_CELL_DIFFERENTIATION,M5,GO:BP,GO Biological Process,"The process in which a relatively unspecialized cell acquires specialized features of an adipocyte, an animal connective tissue cell specialized for the synthesis and storage of fat. [CL:0000136, GOC:go_curators]",MM,,,GO:0045444,http://amigo.geneontology.org/amigo/term/GO:0045444,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM9638,GOBP_ORGANELLE_ASSEMBLY,M5,GO:BP,GO Biological Process,"The aggregation, arrangement and bonding together of a set of components to form an organelle. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane. [GOC:mah]",MM,,,GO:0070925,http://amigo.geneontology.org/amigo/term/GO:0070925,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM9381,GOBP_PROTEIN_LOCALIZATION_TO_CILIUM,M5,GO:BP,GO Biological Process,"A process in which a protein is transported to, or maintained in, a location within a cilium. [GOC:dph]",MM,,,GO:0061512,http://amigo.geneontology.org/amigo/term/GO:0061512,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM6820,GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE,M5,GO:BP,GO Biological Process,"A process in which a protein is transported to, or maintained in, a location within an organelle. [GOC:mah]",MM,,,GO:0033365,http://amigo.geneontology.org/amigo/term/GO:0033365,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM17261,GOBP_PROTEIN_TRANSPORT,M5,GO:BP,GO Biological Process,"The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]",MM,,,GO:0015031,http://amigo.geneontology.org/amigo/term/GO:0015031,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12552,GOCC_9PLUS2_MOTILE_CILIUM,M5,GO:CC,GO Cellular Component,"A motile cilium where the axoneme has a ring of nine outer microtubule doublets plus two central microtubules (and is therefore called a 9+2 axoneme). [GOC:cilia, PMID:22118931]",MM,,,GO:0097729,http://amigo.geneontology.org/amigo/term/GO:0097729,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM11753,GOCC_ACROSOMAL_VESICLE,M5,GO:CC,GO Cellular Component,"A structure in the head of a spermatozoon that contains acid hydrolases, and is concerned with the breakdown of the outer membrane of the ovum during fertilization. It lies just beneath the plasma membrane and is derived from the lysosome. [ISBN:0124325653, ISBN:0198506732]",MM,,,GO:0001669,http://amigo.geneontology.org/amigo/term/GO:0001669,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12223,GOCC_BBSOME,M5,GO:CC,GO Cellular Component,"A ciliary protein complex involved in cilium biogenesis. It consists of at least seven Bardet-Biedl syndrome (BBS) proteins and BBIP10. It moves in association with IFT trains through cilia (likely as an IFT-A/B adaptor or cargo), and is required for the integrity of IFT-A and IFT-B. [GOC:BHF, GOC:cilia, PMID:15231740, PMID:17574030, PMID:26498262]",MM,,,GO:0034464,http://amigo.geneontology.org/amigo/term/GO:0034464,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12565,GOCC_BOUNDING_MEMBRANE_OF_ORGANELLE,M5,GO:CC,GO Cellular Component,The lipid bilayer that forms the outer-most layer of an organelle. [GOC:dos],MM,,,GO:0098588,http://amigo.geneontology.org/amigo/term/GO:0098588,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12094,GOCC_CELL_PROJECTION_MEMBRANE,M5,GO:CC,GO Cellular Component,"The portion of the plasma membrane surrounding a plasma membrane bounded cell surface projection. [GOC:krc, GOC:mah]",MM,,,GO:0031253,http://amigo.geneontology.org/amigo/term/GO:0031253,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12222,GOCC_CENTRIOLAR_SATELLITE,M5,GO:CC,GO Cellular Component,"A small (70-100 nm) cytoplasmic granule that contains a number of centrosomal proteins; centriolar satellites traffic toward microtubule minus ends and are enriched near the centrosome. [GOC:BHF, PMID:10579718, PMID:12403812]",MM,,,GO:0034451,http://amigo.geneontology.org/amigo/term/GO:0034451,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM11852,GOCC_CENTRIOLE,M5,GO:CC,GO Cellular Component,"A cellular organelle, found close to the nucleus in many eukaryotic cells, consisting of a small cylinder with microtubular walls, 300-500 nm long and 150-250 nm in diameter. It contains nine short, parallel, peripheral microtubular fibrils, each fibril consisting of one complete microtubule fused to two incomplete microtubules. Cells usually have two centrioles, lying at right angles to each other. At division, each pair of centrioles generates another pair and the twin pairs form the pole of the mitotic spindle. [ISBN:0198547684]",MM,,,GO:0005814,http://amigo.geneontology.org/amigo/term/GO:0005814,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM11851,GOCC_CENTROSOME,M5,GO:CC,GO Cellular Component,"A structure comprised of a core structure (in most organisms, a pair of centrioles) and peripheral material from which a microtubule-based structure, such as a spindle apparatus, is organized. Centrosomes occur close to the nucleus during interphase in many eukaryotic cells, though in animal cells it changes continually during the cell-division cycle. [GOC:mah, ISBN:0198547684]",MM,,,GO:0005813,http://amigo.geneontology.org/amigo/term/GO:0005813,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12264,GOCC_CILIARY_BASAL_BODY,M5,GO:CC,GO Cellular Component,"A membrane-tethered, short cylindrical array of microtubules and associated proteins found at the base of a eukaryotic cilium (also called flagellum) that is similar in structure to a centriole and derives from it. The cilium basal body is the site of assembly and remodeling of the cilium and serves as a nucleation site for axoneme growth. As well as anchoring the cilium, it is thought to provide a selective gateway regulating the entry of ciliary proteins and vesicles by intraflagellar transport. [GOC:cilia, GOC:clt, PMID:21750193]",MM,,,GO:0036064,http://amigo.geneontology.org/amigo/term/GO:0036064,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12414,GOCC_CILIARY_MEMBRANE,M5,GO:CC,GO Cellular Component,"The portion of the plasma membrane surrounding a cilium. [GOC:cilia, GOC:dph, GOC:rph]",MM,,,GO:0060170,http://amigo.geneontology.org/amigo/term/GO:0060170,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12257,GOCC_CILIARY_TRANSITION_ZONE,M5,GO:CC,GO Cellular Component,"A region of the cilium between the basal body and proximal segment that is characterized by Y-shaped assemblages that connect axonemal microtubules to the ciliary membrane. The ciliary transition zone appears to function as a gate that controls ciliary membrane composition and separates the cytosol from the ciliary plasm. [GOC:cilia, GOC:kmv, PMID:21422230]",MM,,,GO:0035869,http://amigo.geneontology.org/amigo/term/GO:0035869,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM11897,GOCC_CILIUM,M5,GO:CC,GO Cellular Component,"A specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface and of some cytoplasmic parts. Each cilium is largely bounded by an extrusion of the cytoplasmic (plasma) membrane, and contains a regular longitudinal array of microtubules, anchored to a basal body. [GOC:cilia, GOC:curators, GOC:kmv, GOC:vw, ISBN:0198547684, PMID:16824949, PMID:17009929, PMID:20144998]",MM,,,GO:0005929,http://amigo.geneontology.org/amigo/term/GO:0005929,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM11933,GOCC_MICROTUBULE_CYTOSKELETON,M5,GO:CC,GO Cellular Component,"The part of the cytoskeleton (the internal framework of a cell) composed of microtubules and associated proteins. [GOC:jl, ISBN:0395825172]",MM,,,GO:0015630,http://amigo.geneontology.org/amigo/term/GO:0015630,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM11853,GOCC_MICROTUBULE_ORGANIZING_CENTER,M5,GO:CC,GO Cellular Component,"An intracellular structure that can catalyze gamma-tubulin-dependent microtubule nucleation and that can anchor microtubules by interacting with their minus ends, plus ends or sides. [GOC:vw, ISBN:0815316194, PMID:17072892, PMID:17245416, Wikipedia:Microtubule_organizing_center]",MM,,,GO:0005815,http://amigo.geneontology.org/amigo/term/GO:0005815,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12127,GOCC_MOTILE_CILIUM,M5,GO:CC,GO Cellular Component,"A cilium which may have a variable arrangement of axonemal microtubules and also contains molecular motors. It may beat with a whip-like pattern that promotes cell motility or transport of fluids and other cells across a cell surface, such as on epithelial cells that line the lumenal ducts of various tissues; or they may display a distinct twirling motion that directs fluid flow asymmetrically across the cellular surface to affect asymmetric body plan organization. Motile cilia can be found in single as well as multiple copies per cell. [GOC:cilia, GOC:dgh, GOC:kmv, PMID:17009929, PMID:20144998, PMID:22118931]",MM,,,GO:0031514,http://amigo.geneontology.org/amigo/term/GO:0031514,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM11705,GOCC_PERICENTRIOLAR_MATERIAL,M5,GO:CC,GO Cellular Component,"A network of small fibers that surrounds the centrioles in cells; contains the microtubule nucleating activity of the centrosome. [GOC:clt, ISBN:0815316194]",MM,,,GO:0000242,http://amigo.geneontology.org/amigo/term/GO:0000242,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12566,GOCC_PLASMA_MEMBRANE_REGION,M5,GO:CC,GO Cellular Component,A membrane that is a (regional) part of the plasma membrane. [GOC:dos],MM,,,GO:0098590,http://amigo.geneontology.org/amigo/term/GO:0098590,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12019,GOCC_SECRETORY_GRANULE,M5,GO:CC,GO Cellular Component,"A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules. [GOC:mah, ISBN:0198506732]",MM,,,GO:0030141,http://amigo.geneontology.org/amigo/term/GO:0030141,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12634,GOCC_SECRETORY_VESICLE,M5,GO:CC,GO Cellular Component,"A cytoplasmic, membrane bound vesicle that is capable of fusing to the plasma membrane to release its contents into the extracellular space. [GOC:dos]",MM,,,GO:0099503,http://amigo.geneontology.org/amigo/term/GO:0099503,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12516,GOCC_SPERM_MIDPIECE,M5,GO:CC,GO Cellular Component,"The highly organized segment of the sperm flagellum which begins at the connecting piece and is characterized by the presence of 9 outer dense fibers (ODFs) that lie outside each of the 9 outer axonemal microtubule doublets and by a sheath of mitochondria that encloses the ODFs and the axoneme; the midpiece terminates about one-fourth of the way down the sperm flagellum at the annulus, which marks the beginning of the principal piece. [GOC:cjm, MP:0009831]",MM,,,GO:0097225,http://amigo.geneontology.org/amigo/term/GO:0097225,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,319845,MM12519,GOCC_SPERM_PRINCIPAL_PIECE,M5,GO:CC,GO Cellular Component,"The segment of the sperm flagellum where the mitochondrial sheath ends, and the outer dense fibers (ODFs) associated with outer axonemal doublets 3 and 8 are replaced by the 2 longitudinal columns of the fibrous sheath (FS) which run the length of the principal piece and are stabilized by circumferential ribs. The principal piece makes up ~2/3 of the length of the sperm flagellum and is defined by the presence of the FS and of only 7 (rather than 9) ODFs which taper and then terminate near the distal end of the principal piece. [GOC:cjm, MP:0009836]",MM,,,GO:0097228,http://amigo.geneontology.org/amigo/term/GO:0097228,2026.1.Mm,MM,NA,NA,GO,GO:CC,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,ENSMUSG00000035919,MM15210,REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,M2,CP:REACTOME,Reactome Pathways,BBSome-mediated cargo-targeting to cilium,MM,,,R-MMU-5620922,https://www.reactome.org/content/detail/R-MMU-5620922,2026.1.Mm,MM,NA,NA,Reactome,Reactome,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,ENSMUSG00000035919,MM15209,REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,M2,CP:REACTOME,Reactome Pathways,Cargo trafficking to the periciliary membrane,MM,,,R-MMU-5620920,https://www.reactome.org/content/detail/R-MMU-5620920,2026.1.Mm,MM,NA,NA,Reactome,Reactome,TRUE
Bbs9,31,Genome integrity,BBS9,2.763,7,2,0,FALSE,319845,ENSMUSG00000035919,Bbs9,319845,ENSMUSG00000035919,ENSMUSG00000035919,MM14708,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,M2,CP:REACTOME,Reactome Pathways,Organelle biogenesis and maintenance,MM,,,R-MMU-1852241,https://www.reactome.org/content/detail/R-MMU-1852241,2026.1.Mm,MM,NA,NA,Reactome,Reactome,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM6180,GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,M5,GO:BP,GO Biological Process,"Movement of organelles or other particles along actin filaments, or sliding of actin filaments past each other, mediated by motor proteins. [GOC:BHF, GOC:mah]",MM,,,GO:0030048,http://amigo.geneontology.org/amigo/term/GO:0030048,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM6173,GOBP_ACTIN_FILAMENT_BASED_PROCESS,M5,GO:BP,GO Biological Process,"Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins. [GOC:mah]",MM,,,GO:0030029,http://amigo.geneontology.org/amigo/term/GO:0030029,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM9510,GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,M5,GO:BP,GO Biological Process,The actin filament-based process in which cytoplasmic actin filaments slide past one another resulting in contraction of all or part of the cell body. [GOC:mah],MM,,,GO:0070252,http://amigo.geneontology.org/amigo/term/GO:0070252,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM4010,GOBP_ACTION_POTENTIAL,M5,GO:BP,GO Biological Process,"A process in which membrane potential cycles through a depolarizing spike, triggered in response to depolarization above some threshold, followed by repolarization. This cycle is driven by the flow of ions through various voltage gated channels with different thresholds and ion specificities. [GOC:dph, GOC:go_curators, GOC:tb, ISBN:978-0-07-139011-8]",MM,,,GO:0001508,http://amigo.geneontology.org/amigo/term/GO:0001508,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM9358,GOBP_CARDIAC_CONDUCTION,M5,GO:BP,GO Biological Process,"Transfer of an organized electrical impulse across the heart to coordinate the contraction of cardiac muscles. The process begins with generation of an action potential (in the sinoatrial node (SA) in humans) and ends with a change in the rate, frequency, or extent of the contraction of the heart muscles. [GOC:dph]",MM,,,GO:0061337,http://amigo.geneontology.org/amigo/term/GO:0061337,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM9994,GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,M5,GO:BP,GO Biological Process,"An action potential that occurs in a cardiac muscle cell. [GOC:BHF, GOC:mtg_cardiac_conduct_nov11]",MM,,,GO:0086001,http://amigo.geneontology.org/amigo/term/GO:0086001,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM9996,GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,M5,GO:BP,GO Biological Process,"The actin filament-based process in which cytoplasmic actin filaments slide past one another resulting in contraction of a cardiac muscle cell. [GOC:BHF, GOC:mtg_cardiac_conduct_nov11]",MM,,,GO:0086003,http://amigo.geneontology.org/amigo/term/GO:0086003,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM10442,GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,M5,GO:BP,GO Biological Process,"The process in which ions are transported across the plasma membrane of a cardiac muscle cell such that the membrane potential changes in the repolarizing direction, toward the steady state potential. For example, the repolarization during an action potential is from a positive membrane potential towards a negative resting potential. [GOC:BHF]",MM,,,GO:0099622,http://amigo.geneontology.org/amigo/term/GO:0099622,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM8981,GOBP_CARDIAC_MUSCLE_CONTRACTION,M5,GO:BP,GO Biological Process,Muscle contraction of cardiac muscle tissue. [GOC:dph],MM,,,GO:0060048,http://amigo.geneontology.org/amigo/term/GO:0060048,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM9704,GOBP_CELLULAR_RESPONSE_TO_CAMP,M5,GO:BP,GO Biological Process,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cAMP (cyclic AMP, adenosine 3',5'-cyclophosphate) stimulus. [GOC:mah]",MM,,,GO:0071320,http://amigo.geneontology.org/amigo/term/GO:0071320,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM10738,GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND,M5,GO:BP,GO Biological Process,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus. [GOC:pr, GOC:TermGenie]",MM,,,GO:1901699,http://amigo.geneontology.org/amigo/term/GO:1901699,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM10740,GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,M5,GO:BP,GO Biological Process,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus. [GOC:pr, GOC:TermGenie]",MM,,,GO:1901701,http://amigo.geneontology.org/amigo/term/GO:1901701,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM4435,GOBP_CIRCULATORY_SYSTEM_PROCESS,M5,GO:BP,GO Biological Process,An organ system process carried out by any of the organs or tissues of the circulatory system. The circulatory system is an organ system that moves extracellular fluids to and from tissue within a multicellular organism. [GOC:mtg_cardio],MM,,,GO:0003013,http://amigo.geneontology.org/amigo/term/GO:0003013,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM4950,GOBP_CYTOSKELETON_ORGANIZATION,M5,GO:BP,GO Biological Process,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures. [GOC:dph, GOC:jl, GOC:mah]",MM,,,GO:0007010,http://amigo.geneontology.org/amigo/term/GO:0007010,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM4430,GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION,M5,GO:BP,GO Biological Process,"A developmental process in which a progressive change in the state of some part of an organism, germline or somatic, specifically contributes to its ability to form offspring. [GOC:dph, GOC:isa_complete]",MM,,,GO:0003006,http://amigo.geneontology.org/amigo/term/GO:0003006,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM7844,GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,M5,GO:BP,GO Biological Process,"The process whose specific outcome is the progression of the primary sexual characteristics over time, from their formation to the mature structures. The primary sexual characteristics are the testes in males and the ovaries in females and they develop in response to sex hormone secretion. [GOC:ai]",MM,,,GO:0045137,http://amigo.geneontology.org/amigo/term/GO:0045137,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM5397,GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION,M5,GO:BP,GO Biological Process,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the endomembrane system. [GOC:mah, GOC:sm]",MM,,,GO:0010256,http://amigo.geneontology.org/amigo/term/GO:0010256,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM4161,GOBP_EPITHELIAL_CELL_DEVELOPMENT,M5,GO:BP,GO Biological Process,"The process whose specific outcome is the progression of an epithelial cell over time, from its formation to the mature structure. An epithelial cell is a cell usually found in a two-dimensional sheet with a free surface. [GOC:dph]",MM,,,GO:0002064,http://amigo.geneontology.org/amigo/term/GO:0002064,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
Akap9,32,Genome integrity,AKAP9,11.575,5,3,0,FALSE,100986,ENSMUSG00000040407,Akap9,100986,ENSMUSG00000040407,100986,MM6297,GOBP_EPITHELIAL_CELL_DIFFERENTIATION,M5,GO:BP,GO Biological Process,"The process in which a relatively unspecialized cell acquires specialized features of an epithelial cell, any of the cells making up an epithelium. [GOC:ecd, PMID:11839751]",MM,,,GO:0030855,http://amigo.geneontology.org/amigo/term/GO:0030855,2026.1.Mm,MM,NA,NA,GO,GO:BP,TRUE
